lat,lon,time,kph,km
43.519186,1.510507,"2013/12/08 15:36:05",17.7,5.409075
43.519181,1.510446,"2013/12/08 15:36:06",17.7,5.414
43.519175,1.510386,"2013/12/08 15:36:07",17.7,5.418924
43.51917,1.510325,"2013/12/08 15:36:08",17.7,5.423849
43.519165,1.510265,"2013/12/08 15:36:09",17.7,5.428774
43.519154,1.510201,"2013/12/08 15:36:10",19.1,5.434084
43.519142,1.510137,"2013/12/08 15:36:11",19.1,5.439393
43.519131,1.510073,"2013/12/08 15:36:12",19.1,5.444702
43.519119,1.510009,"2013/12/08 15:36:13",19.1,5.450012
43.519108,1.509945,"2013/12/08 15:36:14",19.1,5.455321
43.519097,1.509881,"2013/12/08 15:36:15",19.1,5.46063
43.519085,1.509817,"2013/12/08 15:36:16",19.1,5.46594
43.519074,1.509754,"2013/12/08 15:36:17",19.1,5.471249
43.519063,1.50969,"2013/12/08 15:36:18",19.1,5.476559
43.519051,1.509626,"2013/12/08 15:36:19",19.1,5.481868
43.51904,1.509562,"2013/12/08 15:36:20",19.1,5.487177
43.519044,1.50951,"2013/12/08 15:36:21",15.2,5.491399
43.519049,1.509458,"2013/12/08 15:36:22",15.2,5.495621
43.519053,1.509406,"2013/12/08 15:36:23",15.2,5.499843
43.519058,1.509354,"2013/12/08 15:36:24",15.2,5.504065
43.519062,1.509302,"2013/12/08 15:36:25",15.2,5.508287
43.519067,1.50925,"2013/12/08 15:36:26",15.2,5.512508
43.519071,1.509199,"2013/12/08 15:36:27",15.2,5.51673
43.519103,1.509178,"2013/12/08 15:36:28",14.1,5.520657
43.519136,1.509158,"2013/12/08 15:36:29",14.1,5.524584
43.519168,1.509138,"2013/12/08 15:36:30",14.1,5.52851
43.519206,1.509105,"2013/12/08 15:36:31",18,5.533507
43.519244,1.509072,"2013/12/08 15:36:32",18,5.538503
43.519281,1.509039,"2013/12/08 15:36:33",18,5.5435
43.519319,1.509006,"2013/12/08 15:36:34",18,5.548496
43.519357,1.508973,"2013/12/08 15:36:35",18,5.553493
43.519395,1.508939,"2013/12/08 15:36:36",18,5.558489
43.519433,1.508906,"2013/12/08 15:36:37",18,5.563486
43.519471,1.508873,"2013/12/08 15:36:38",18,5.568482
43.519509,1.50884,"2013/12/08 15:36:39",18,5.573478
43.519547,1.508807,"2013/12/08 15:36:40",18,5.578475
43.519585,1.508774,"2013/12/08 15:36:41",18,5.583471
43.519623,1.508741,"2013/12/08 15:36:42",18,5.588468
43.519661,1.508708,"2013/12/08 15:36:43",18,5.593464
43.519684,1.508685,"2013/12/08 15:36:44",11.5,5.596656
43.519708,1.508663,"2013/12/08 15:36:45",11.5,5.599847
43.519758,1.508644,"2013/12/08 15:36:46",21,5.605671
43.519809,1.508625,"2013/12/08 15:36:47",21,5.611495
43.519859,1.508605,"2013/12/08 15:36:48",21,5.617318
43.51991,1.508586,"2013/12/08 15:36:49",21,5.623142
43.51996,1.508567,"2013/12/08 15:36:50",21,5.628966
43.519987,1.50853,"2013/12/08 15:36:51",15.3,5.633224
43.520014,1.508492,"2013/12/08 15:36:52",15.3,5.637483
43.520041,1.508455,"2013/12/08 15:36:53",15.3,5.641742
43.520068,1.508417,"2013/12/08 15:36:54",15.3,5.646001
43.520095,1.50838,"2013/12/08 15:36:55",15.3,5.65026
43.520122,1.508342,"2013/12/08 15:36:56",15.3,5.654518
43.520149,1.508305,"2013/12/08 15:36:57",15.3,5.658777
43.520176,1.508268,"2013/12/08 15:36:58",15.3,5.663036
43.520203,1.50823,"2013/12/08 15:36:59",15.3,5.667295
43.52023,1.508193,"2013/12/08 15:37:00",15.3,5.671553
43.520259,1.508154,"2013/12/08 15:37:01",16.4,5.6761
43.520289,1.508116,"2013/12/08 15:37:02",16.4,5.680647
43.520319,1.508077,"2013/12/08 15:37:03",16.4,5.685193
43.520349,1.508039,"2013/12/08 15:37:04",16.4,5.68974
43.520379,1.508,"2013/12/08 15:37:05",16.4,5.694287
43.520409,1.507962,"2013/12/08 15:37:06",16.4,5.698833
43.520439,1.507924,"2013/12/08 15:37:07",16.4,5.70338
43.520468,1.507885,"2013/12/08 15:37:08",16.4,5.707927
43.520498,1.507847,"2013/12/08 15:37:09",16.4,5.712473
43.520528,1.507808,"2013/12/08 15:37:10",16.4,5.71702
43.520565,1.507779,"2013/12/08 15:37:11",17.1,5.721767
43.520602,1.507749,"2013/12/08 15:37:12",17.1,5.726515
43.520639,1.50772,"2013/12/08 15:37:13",17.1,5.731262
43.520676,1.507691,"2013/12/08 15:37:14",17.1,5.73601
43.520766,1.507681,"2013/12/08 15:37:15",36.1,5.746025
43.520855,1.507671,"2013/12/08 15:37:16",36.1,5.75604
43.520892,1.50763,"2013/12/08 15:37:17",19.1,5.761346
43.52093,1.507589,"2013/12/08 15:37:18",19.1,5.766652
43.520967,1.507548,"2013/12/08 15:37:19",19.1,5.771958
43.521004,1.507507,"2013/12/08 15:37:20",19.1,5.777264
43.521041,1.507466,"2013/12/08 15:37:21",19.1,5.78257
43.521078,1.507425,"2013/12/08 15:37:22",19.1,5.787876
43.521116,1.507384,"2013/12/08 15:37:23",19.1,5.793182
43.521153,1.507342,"2013/12/08 15:37:24",19.1,5.798488
43.52119,1.507301,"2013/12/08 15:37:25",19.1,5.803794
43.521227,1.50726,"2013/12/08 15:37:26",19.1,5.8091
43.521264,1.507219,"2013/12/08 15:37:27",19.1,5.814406
43.521296,1.507183,"2013/12/08 15:37:28",16.4,5.818949
43.521327,1.507147,"2013/12/08 15:37:29",16.4,5.823493
43.521358,1.507111,"2013/12/08 15:37:30",16.4,5.828037
43.52139,1.507075,"2013/12/08 15:37:31",16.4,5.832581
43.521421,1.507038,"2013/12/08 15:37:32",16.4,5.837125
43.521451,1.507055,"2013/12/08 15:37:33",13,5.84074
43.521481,1.507072,"2013/12/08 15:37:34",13,5.844355
43.521511,1.507089,"2013/12/08 15:37:35",13,5.84797
43.521541,1.507106,"2013/12/08 15:37:36",13,5.851585
43.521571,1.507123,"2013/12/08 15:37:37",13,5.8552
43.521601,1.50714,"2013/12/08 15:37:38",13,5.858815
43.521631,1.507157,"2013/12/08 15:37:39",13,5.86243
43.521661,1.507174,"2013/12/08 15:37:40",13,5.866045
43.52168,1.507194,"2013/12/08 15:37:41",9.5,5.86869
43.521699,1.507214,"2013/12/08 15:37:42",9.5,5.871335
43.521718,1.507235,"2013/12/08 15:37:43",9.5,5.87398
43.521736,1.507255,"2013/12/08 15:37:44",9.5,5.876624
43.521755,1.507275,"2013/12/08 15:37:45",9.5,5.879269
43.521774,1.507295,"2013/12/08 15:37:46",9.5,5.881914
43.521792,1.507315,"2013/12/08 15:37:47",9.5,5.884558
43.521811,1.507335,"2013/12/08 15:37:48",9.5,5.887203
43.521827,1.507367,"2013/12/08 15:37:49",11,5.89027
43.521842,1.507398,"2013/12/08 15:37:50",11,5.893338
43.521858,1.507429,"2013/12/08 15:37:51",11,5.896405
43.521874,1.507461,"2013/12/08 15:37:52",11,5.899472
43.521881,1.507488,"2013/12/08 15:37:53",8.4,5.901797
43.521888,1.507515,"2013/12/08 15:37:54",8.4,5.904123
43.521895,1.507542,"2013/12/08 15:37:55",8.4,5.906448
43.521902,1.507569,"2013/12/08 15:37:56",8.4,5.908774
43.521909,1.507596,"2013/12/08 15:37:57",8.4,5.911099
43.521915,1.507624,"2013/12/08 15:37:58",8.4,5.913424
43.521922,1.507651,"2013/12/08 15:37:59",8.4,5.91575
43.521929,1.507678,"2013/12/08 15:38:00",8.4,5.918075
43.521936,1.507705,"2013/12/08 15:38:01",8.4,5.9204
43.521943,1.507732,"2013/12/08 15:38:02",8.4,5.922726
43.52195,1.507759,"2013/12/08 15:38:03",8.4,5.925051
43.521957,1.507787,"2013/12/08 15:38:04",8.4,5.927377
43.521964,1.507814,"2013/12/08 15:38:05",8.4,5.929702
43.521983,1.507847,"2013/12/08 15:38:06",12.3,5.933119
43.522002,1.50788,"2013/12/08 15:38:07",12.3,5.936537
43.522021,1.507914,"2013/12/08 15:38:08",12.3,5.939954
43.52204,1.507947,"2013/12/08 15:38:09",12.3,5.943372
43.522059,1.50798,"2013/12/08 15:38:10",12.3,5.946789
43.522078,1.508013,"2013/12/08 15:38:11",12.3,5.950206
43.522097,1.508047,"2013/12/08 15:38:12",12.3,5.953624
43.522125,1.508073,"2013/12/08 15:38:13",13.5,5.957375
43.522153,1.508099,"2013/12/08 15:38:14",13.5,5.961127
43.522181,1.508125,"2013/12/08 15:38:15",13.5,5.964878
43.522209,1.508151,"2013/12/08 15:38:16",13.5,5.96863
43.522236,1.508177,"2013/12/08 15:38:17",13.5,5.972381
43.522264,1.508203,"2013/12/08 15:38:18",13.5,5.976132
43.522292,1.508229,"2013/12/08 15:38:19",13.5,5.979884
43.52232,1.508255,"2013/12/08 15:38:20",13.5,5.983635
43.522348,1.508281,"2013/12/08 15:38:21",13.5,5.987387
43.522376,1.508307,"2013/12/08 15:38:22",13.5,5.991138
43.522404,1.508333,"2013/12/08 15:38:23",13.5,5.99489
43.522432,1.508359,"2013/12/08 15:38:24",13.5,5.998641
43.522439,1.50837,"2013/12/08 15:38:25",4.1,5.999794
43.522446,1.50838,"2013/12/08 15:38:26",4.1,6.000946
43.522452,1.508391,"2013/12/08 15:38:27",4.1,6.002099
43.522473,1.508374,"2013/12/08 15:38:28",9.6,6.00477
43.522494,1.508358,"2013/12/08 15:38:29",9.6,6.007441
43.522514,1.508341,"2013/12/08 15:38:30",9.6,6.010112
43.522542,1.508317,"2013/12/08 15:38:31",12.9,6.013698
43.522569,1.508294,"2013/12/08 15:38:32",12.9,6.017284
43.522597,1.508271,"2013/12/08 15:38:33",12.9,6.020871
43.522624,1.508247,"2013/12/08 15:38:34",12.9,6.024457
43.522651,1.508224,"2013/12/08 15:38:35",12.9,6.028043
43.522679,1.508201,"2013/12/08 15:38:36",12.9,6.031629
43.522706,1.508177,"2013/12/08 15:38:37",12.9,6.035216
43.52273,1.508151,"2013/12/08 15:38:38",12.2,6.038602
43.522754,1.508125,"2013/12/08 15:38:39",12.2,6.041988
43.522778,1.508099,"2013/12/08 15:38:40",12.2,6.045374
43.522802,1.508073,"2013/12/08 15:38:41",12.2,6.04876
43.522825,1.508047,"2013/12/08 15:38:42",12.2,6.052147
43.522849,1.508021,"2013/12/08 15:38:43",12.2,6.055533
43.522885,1.507994,"2013/12/08 15:38:44",16.4,6.060087
43.522921,1.507967,"2013/12/08 15:38:45",16.4,6.064641
43.522957,1.50794,"2013/12/08 15:38:46",16.4,6.069195
43.522993,1.507913,"2013/12/08 15:38:47",16.4,6.073749
43.523029,1.507886,"2013/12/08 15:38:48",16.4,6.078303
43.523065,1.507859,"2013/12/08 15:38:49",16.4,6.082857
43.523089,1.507837,"2013/12/08 15:38:50",11.5,6.086055
43.523112,1.507814,"2013/12/08 15:38:51",11.5,6.089252
43.523136,1.507792,"2013/12/08 15:38:52",11.5,6.09245
43.52316,1.50777,"2013/12/08 15:38:53",11.5,6.095648
43.523183,1.507747,"2013/12/08 15:38:54",11.5,6.098846
43.523207,1.507725,"2013/12/08 15:38:55",11.5,6.102044
43.523231,1.507702,"2013/12/08 15:38:56",11.5,6.105242
43.523254,1.50768,"2013/12/08 15:38:57",11.5,6.10844
43.523278,1.507657,"2013/12/08 15:38:58",11.5,6.111637
43.523282,1.507615,"2013/12/08 15:38:59",12.4,6.115078
43.523287,1.507573,"2013/12/08 15:39:00",12.4,6.118518
43.523273,1.507511,"2013/12/08 15:39:01",18.9,6.123758
43.52326,1.507448,"2013/12/08 15:39:02",18.9,6.128997
43.523246,1.507386,"2013/12/08 15:39:03",18.9,6.134236
43.523233,1.507324,"2013/12/08 15:39:04",18.9,6.139476
43.523219,1.507262,"2013/12/08 15:39:05",18.9,6.144715
43.523206,1.5072,"2013/12/08 15:39:06",18.9,6.149954
43.523193,1.507138,"2013/12/08 15:39:07",18.9,6.155194
43.52318,1.507076,"2013/12/08 15:39:08",18.6,6.16037
43.523168,1.507014,"2013/12/08 15:39:09",18.6,6.165546
43.523155,1.506952,"2013/12/08 15:39:10",18.6,6.170723
43.523143,1.50689,"2013/12/08 15:39:11",18.6,6.175899
43.52313,1.506829,"2013/12/08 15:39:12",18.6,6.181075
43.523118,1.506767,"2013/12/08 15:39:13",18.6,6.186252
43.523105,1.506705,"2013/12/08 15:39:14",18.6,6.191428
43.523093,1.506643,"2013/12/08 15:39:15",18.6,6.196604
43.52308,1.506582,"2013/12/08 15:39:16",18.6,6.20178
43.523068,1.50652,"2013/12/08 15:39:17",18.6,6.206957
43.523055,1.506458,"2013/12/08 15:39:18",18.6,6.212133
43.523043,1.506396,"2013/12/08 15:39:19",18.6,6.217309
43.52303,1.506334,"2013/12/08 15:39:20",18.6,6.222486
43.523004,1.506285,"2013/12/08 15:39:21",17.7,6.227405
43.522978,1.506236,"2013/12/08 15:39:22",17.7,6.232325
43.522952,1.506187,"2013/12/08 15:39:23",17.7,6.237244
43.522926,1.506137,"2013/12/08 15:39:24",17.7,6.242163
43.5229,1.506088,"2013/12/08 15:39:25",17.7,6.247083
43.522874,1.506039,"2013/12/08 15:39:26",17.7,6.252002
43.522848,1.505989,"2013/12/08 15:39:27",17.7,6.256922
43.522822,1.50594,"2013/12/08 15:39:28",17.7,6.261841
43.522796,1.505891,"2013/12/08 15:39:29",17.7,6.266761
43.52277,1.505841,"2013/12/08 15:39:30",17.7,6.27168
43.522744,1.505792,"2013/12/08 15:39:31",17.7,6.276599
43.522712,1.505753,"2013/12/08 15:39:32",17.4,6.281426
43.522679,1.505714,"2013/12/08 15:39:33",17.4,6.286252
43.522646,1.505675,"2013/12/08 15:39:34",17.4,6.291078
43.522613,1.505636,"2013/12/08 15:39:35",17.4,6.295904
43.52258,1.505597,"2013/12/08 15:39:36",17.4,6.30073
43.522547,1.505558,"2013/12/08 15:39:37",17.4,6.305556
43.522515,1.505519,"2013/12/08 15:39:38",17.4,6.310383
43.522482,1.50548,"2013/12/08 15:39:39",17.4,6.315209
43.522449,1.505441,"2013/12/08 15:39:40",17.4,6.320035
43.522416,1.505402,"2013/12/08 15:39:41",17.4,6.324861
43.522383,1.505363,"2013/12/08 15:39:42",17.4,6.329687
43.522351,1.505323,"2013/12/08 15:39:43",17.4,6.334513
43.522318,1.505284,"2013/12/08 15:39:44",17.4,6.33934
43.522333,1.50526,"2013/12/08 15:39:45",9.4,6.341963
43.522348,1.505235,"2013/12/08 15:39:46",9.4,6.344587
43.522364,1.50521,"2013/12/08 15:39:47",9.4,6.347211
43.522379,1.505186,"2013/12/08 15:39:48",9.4,6.349834
43.522395,1.505161,"2013/12/08 15:39:49",9.4,6.352458
43.52241,1.505137,"2013/12/08 15:39:50",9.4,6.355081
43.522425,1.505112,"2013/12/08 15:39:51",9.4,6.357705
43.522441,1.505087,"2013/12/08 15:39:52",9.4,6.360329
43.522474,1.505096,"2013/12/08 15:39:53",13.5,6.364087
43.522507,1.505106,"2013/12/08 15:39:54",13.5,6.367846
43.52254,1.505115,"2013/12/08 15:39:55",13.5,6.371605
43.522573,1.505124,"2013/12/08 15:39:56",13.5,6.375363
43.522606,1.505133,"2013/12/08 15:39:57",13.5,6.379122
43.522639,1.505143,"2013/12/08 15:39:58",13.5,6.38288
43.522672,1.505152,"2013/12/08 15:39:59",13.5,6.386639
43.522705,1.505161,"2013/12/08 15:40:00",13.5,6.390398
43.522738,1.505171,"2013/12/08 15:40:01",13.5,6.394156
43.522771,1.50518,"2013/12/08 15:40:02",13.5,6.397915
43.522797,1.505196,"2013/12/08 15:40:03",11.1,6.401009
43.522822,1.505212,"2013/12/08 15:40:04",11.1,6.404103
43.522847,1.505229,"2013/12/08 15:40:05",11.1,6.407197
43.522872,1.505245,"2013/12/08 15:40:06",11.1,6.41029
43.522897,1.505261,"2013/12/08 15:40:07",11.1,6.413384
43.522922,1.505278,"2013/12/08 15:40:08",11.1,6.416478
43.522948,1.505294,"2013/12/08 15:40:09",11.1,6.419572
43.522973,1.50531,"2013/12/08 15:40:10",11.1,6.422666
43.522999,1.50532,"2013/12/08 15:40:11",10.9,6.425695
43.523025,1.505329,"2013/12/08 15:40:12",10.9,6.428725
43.523052,1.505339,"2013/12/08 15:40:13",10.9,6.431754
43.523078,1.505349,"2013/12/08 15:40:14",10.9,6.434784
43.523104,1.505358,"2013/12/08 15:40:15",10.9,6.437813
43.523131,1.505368,"2013/12/08 15:40:16",10.9,6.440843
43.523157,1.505377,"2013/12/08 15:40:17",10.9,6.443872
43.523183,1.505387,"2013/12/08 15:40:18",10.9,6.446902
43.52321,1.505397,"2013/12/08 15:40:19",10.9,6.449931
43.523233,1.505394,"2013/12/08 15:40:20",9.5,6.452572
43.523257,1.505392,"2013/12/08 15:40:21",9.5,6.455213
43.52328,1.505389,"2013/12/08 15:40:22",9.5,6.457854
43.523304,1.505387,"2013/12/08 15:40:23",9.5,6.460494
43.523328,1.505385,"2013/12/08 15:40:24",9.5,6.463135
43.52335,1.505375,"2013/12/08 15:40:25",9.5,6.465774
43.523373,1.505364,"2013/12/08 15:40:26",9.5,6.468412
43.523395,1.505354,"2013/12/08 15:40:27",9.5,6.47105
43.523418,1.505344,"2013/12/08 15:40:28",9.5,6.473689
43.52344,1.505334,"2013/12/08 15:40:29",9.5,6.476327
43.523463,1.505324,"2013/12/08 15:40:30",9.5,6.478965
43.523485,1.505313,"2013/12/08 15:40:31",9.5,6.481604
43.523508,1.505303,"2013/12/08 15:40:32",9.5,6.484242
43.52353,1.505293,"2013/12/08 15:40:33",9.5,6.48688
