43.505042,1.412391,1970/01/01 00:15:29,0,47.6,10.877814
43.504605,1.412200,1970/01/01 00:15:33,0,45.9,10.928794
43.504140,1.411996,1970/01/01 00:15:38,0,39.2,10.983194
43.503678,1.411794,1970/01/01 00:15:42,0,48.5,11.037065
43.503213,1.411566,1970/01/01 00:15:47,0,39.5,11.091981
43.502778,1.411335,1970/01/01 00:15:52,0,37.4,11.143892
43.502310,1.411161,1970/01/01 00:15:59,0,27.8,11.197927
43.501893,1.410905,1970/01/01 00:16:05,0,30.5,11.248697
43.501445,1.410620,1970/01/01 00:16:10,0,39.6,11.303632
43.500996,1.410362,1970/01/01 00:16:15,0,39.0,11.357799
43.500582,1.410042,1970/01/01 00:16:20,0,38.0,11.410618
43.500333,1.409508,1970/01/01 00:16:25,0,36.9,11.461873
43.500071,1.408940,1970/01/01 00:16:30,0,39.2,11.516271
43.499764,1.408417,1970/01/01 00:16:33,0,65.1,11.570548
43.499446,1.407920,1970/01/01 00:16:37,0,48.2,11.624099
43.499126,1.407424,1970/01/01 00:16:40,0,64.2,11.677641
43.498795,1.406938,1970/01/01 00:16:43,0,64.6,11.731498
43.498467,1.406435,1970/01/01 00:16:47,0,49.2,11.786156
43.498094,1.406039,1970/01/01 00:16:50,0,62.9,11.838585
43.497676,1.405780,1970/01/01 00:16:53,0,61.1,11.889534
43.497193,1.405691,1970/01/01 00:16:56,0,65.1,11.943772
43.496746,1.405793,1970/01/01 00:16:59,0,60.5,11.994211
43.496307,1.405978,1970/01/01 00:17:02,0,61.3,12.045320
43.495855,1.406223,1970/01/01 00:17:05,0,64.9,12.099380
43.495396,1.406474,1970/01/01 00:17:08,0,66.0,12.154407
43.494915,1.406636,1970/01/01 00:17:11,0,66.1,12.209474
43.494451,1.406658,1970/01/01 00:17:14,0,62.0,12.261170
43.493999,1.406618,1970/01/01 00:17:17,0,60.6,12.311651
43.493537,1.406423,1970/01/01 00:17:20,0,64.5,12.365375
